Language,Participant,Occurency_order,Item,Consistency,Cons_level,Lexicality,Accuracy,RT,logRT,Outlier
Spanish,206,32,Sp_con0_fruta-lursa.wav,con,0,pseudoword,1,985,0.997812077,0
Spanish,206,33,Sp_inc1_zona.wav,inc,1,word,1,828,0.972676779,0
Spanish,206,34,Sp_inc1_cerdo-jerlo.wav,inc,1,pseudoword,0,973,0.996037613,0
Spanish,206,35,Sp_inc2_billete.wav,inc,2,word,1,1067,1.00938814,0
Spanish,206,36,Sp_inc1_quema-bepa.wav,inc,1,pseudoword,1,1499,1.058600544,1
Spanish,206,37,Sp_con_planta-duanta.wav,con,NA,pseudoword,1,977,0.996631521,0
Spanish,206,38,Sp_con0_dueno-puemo.wav,con,0,pseudoword,1,1026,1.003715787,0
Spanish,206,39,Sp_inc1_ventana-quenfana.wav,inc,1,pseudoword,1,1058,1.008161889,0
Spanish,206,40,Sp_inc2_vida-quifa.wav,inc,2,pseudoword,1,738,0.956018787,0
Spanish,206,41,Sp_con0_leche.wav,con,0,word,1,823,0.971799945,0
Spanish,206,42,Sp_con_norte.wav,con,NA,word,1,1054,1.007613537,0
Spanish,206,43,Sp_con_plancha-duancha.wav,con,NA,pseudoword,1,1070,1.009794593,0
Spanish,206,44,Sp_inc_verja.wav,inc,NA,word,1,1019,1.002724728,0
Spanish,206,45,Sp_inc1_zona-jola.wav,inc,1,pseudoword,1,1012,1.001726838,0
Spanish,206,46,Sp_con_pelea.wav,con,NA,word,1,873,0.980338081,0
Spanish,206,47,Sp_con_puma-duta.wav,con,NA,pseudoword,1,992,0.998837224,0
Spanish,206,48,Sp_inc1_carne.wav,inc,1,word,1,838,0.974414673,0
Spanish,206,49,Sp_con0_leche-mene.wav,con,0,pseudoword,1,909,0.986187961,0
Spanish,206,50,Sp_inc_queja-bema.wav,inc,NA,pseudoword,1,937,0.990579864,0
Spanish,206,51,Sp_con_dona-pofa.wav,con,NA,pseudoword,1,823,0.971799945,0
Spanish,206,52,Sp_inc_robot.wav,inc,NA,word,1,828,0.972676779,0
Spanish,206,53,Sp_inc1_ketchup.wav,inc,1,word,0,751,0.958546646,0
Spanish,206,54,Sp_inc2_corbata.wav,inc,2,word,1,977,0.996631521,0
Spanish,206,55,Sp_inc_robot-zocot.wav,inc,NA,pseudoword,1,1343,1.042692004,0
Spanish,206,56,Sp_inc_balcon.wav,inc,NA,word,1,1056,1.007887973,0
Spanish,206,57,Sp_con0_mantel-fansel.wav,con,0,pseudoword,1,1211,1.027714714,0
Spanish,206,58,Sp_con_lena-fela.wav,con,NA,pseudoword,1,950,0.992574535,0
Spanish,206,59,Sp_inc2_cielo-riemo.wav,inc,2,pseudoword,1,1016,1.002297903,0
Spanish,206,60,Sp_inc2_varita.wav,inc,2,word,1,1012,1.001726838,0
Spanish,206,61,Sp_inc1_zumo.wav,inc,1,word,1,1212,1.027834207,0
Spanish,206,62,Sp_con_dolor.wav,con,NA,word,1,865,0.979005369,0
Spanish,206,63,Sp_inc1_rueda.wav,inc,1,word,1,750,0.958353754,0
Spanish,206,64,Sp_con_dano-pafo.wav,con,NA,pseudoword,1,769,0.961975447,0
Spanish,206,65,Sp_con_deporte.wav,con,NA,word,1,992,0.998837224,0
Spanish,206,66,Sp_con_planeta.wav,con,NA,word,1,929,0.989338571,0
Spanish,206,67,Sp_con_planeta-draneta.wav,con,NA,pseudoword,1,1087,1.012076515,0
Spanish,206,68,Sp_inc_balcon-calbon.wav,inc,NA,pseudoword,1,1134,1.018204352,0
Spanish,206,69,Sp_con_duda.wav,con,NA,word,1,928,0.989182659,0
Spanish,206,70,Sp_con_frase.wav,con,NA,word,1,929,0.989338571,0
Spanish,206,71,Sp_con0_fruta.wav,con,0,word,1,816,0.970563386,0
Spanish,206,72,Sp_inc2_bomba-comca.wav,inc,2,pseudoword,1,922,0.98824364,0
Spanish,206,73,Sp_inc_jarabe.wav,inc,NA,word,1,1077,1.010738568,0
Spanish,206,74,Sp_con_norte-foste.wav,con,NA,pseudoword,1,1257,1.033111759,0
Spanish,206,75,Sp_inc2_corbata-borjata.wav,inc,2,pseudoword,1,1068,1.009523751,0
Spanish,206,76,Sp_con_defensa.wav,con,NA,word,1,1035,1.004980117,0
Spanish,206,77,Sp_inc2_brazo-crajo.wav,inc,2,pseudoword,1,976,0.996483273,0
Spanish,206,78,Sp_con_dedal.wav,con,NA,word,1,1220,1.02878661,0
Spanish,206,79,Sp_con0_letra-mefra.wav,con,0,pseudoword,1,992,0.998837224,0
Spanish,206,80,Sp_inc2_quinta-binfa.wav,inc,2,pseudoword,1,990,0.998545065,0
Spanish,206,81,Sp_inc_queja.wav,inc,NA,word,1,805,0.968598627,0
Spanish,206,82,Sp_inc1_zumo-juso.wav,inc,1,pseudoword,1,1120,1.016406008,0
Spanish,206,83,Sp_con_duda-pusa.wav,con,NA,pseudoword,1,943,0.991503898,0
Spanish,206,84,Sp_con0_pluma.wav,con,0,word,1,818,0.970917768,0
Spanish,206,85,Sp_inc1_rueda-zuena.wav,inc,1,pseudoword,1,1068,1.009523751,0
Spanish,206,86,Sp_inc_cobra-bozra.wav,inc,NA,pseudoword,1,927,0.989026578,0
Spanish,206,87,Sp_con_defensa-pelensa.wav,con,NA,pseudoword,1,1103,1.014191837,0
Spanish,206,88,Sp_con0_desorden.wav,con,0,word,1,1156,1.020985945,0
Spanish,206,89,Sp_inc_jarra-zaja.wav,inc,NA,pseudoword,1,1102,1.014060532,0
Spanish,206,90,Sp_con0_palmera.wav,con,0,word,1,853,0.97698301,0
Spanish,206,91,Sp_con_pastor.wav,con,NA,word,1,975,0.996334872,0
Spanish,206,92,Sp_con0_mapa.wav,con,0,word,1,821,0.971447719,0
Spanish,206,93,Sp_con0_dueno.wav,con,0,word,1,878,0.981164839,0
Spanish,206,94,Sp_inc_jarabe-zaraque.wav,inc,NA,pseudoword,1,1035,1.004980117,0
Spanish,206,95,Sp_inc2_quinta.wav,inc,2,word,0,869,0.979673259,0
Spanish,206,96,Sp_con_potro.wav,con,NA,word,1,860,0.97816615,0
Spanish,206,97,Sp_con_dolor-ponor.wav,con,NA,pseudoword,1,852,0.976813198,0
Spanish,206,98,Sp_con_pulsera-dulfera.wav,con,NA,pseudoword,1,1293,1.037199508,0
Spanish,206,99,Sp_inc1_cerdo.wav,inc,1,word,1,957,0.993637313,0
Spanish,206,100,Sp_con_planta.wav,con,NA,word,1,710,0.95041945,0
Spanish,206,101,Sp_con_pelea-demea.wav,con,NA,pseudoword,1,1253,1.032650357,0
Spanish,206,102,Sp_con0_mapa-nala.wav,con,0,pseudoword,1,1014,1.002012652,0
Spanish,206,103,Sp_con_mono.wav,con,NA,word,1,811,0.969673618,0
Spanish,206,104,Sp_inc1_corcho.wav,inc,1,word,1,964,0.994692345,0
Spanish,206,105,Sp_inc_circo.wav,inc,NA,word,1,817,0.970740686,0
Spanish,206,106,Sp_con_pastor-damtor.wav,con,NA,pseudoword,1,1185,1.024572783,0
Spanish,206,107,Sp_inc1_ventana.wav,inc,1,word,1,1070,1.009794593,0
Spanish,206,108,Sp_con0_fecha.wav,con,0,word,1,970,0.995590578,0
Spanish,206,109,Sp_con0_mantel.wav,con,0,word,1,875,0.980669351,0
Spanish,206,110,Sp_con_plancha.wav,con,NA,word,1,994,0.999128795,0
Spanish,206,111,Sp_con_dedal-pemal.wav,con,NA,pseudoword,1,887,0.982641207,0
Spanish,206,112,Sp_con_dano.wav,con,NA,word,1,1110,1.01510766,0
Spanish,206,113,Sp_inc1_carne-barfe.wav,inc,1,pseudoword,1,1142,1.019222035,0
Spanish,206,114,Sp_con0_pluma-druma.wav,con,0,pseudoword,1,1082,1.011409087,0
Spanish,206,115,Sp_con0_desorden-pesorlen.wav,con,0,pseudoword,1,1061,1.008571795,0
Spanish,206,116,Sp_con_dona.wav,con,NA,word,1,865,0.979005369,0
Spanish,206,117,Sp_inc2_caries-bafies.wav,inc,2,pseudoword,1,1253,1.032650357,0
Spanish,206,118,Sp_con_deporte-penorte.wav,con,NA,pseudoword,1,1183,1.024328248,0
Spanish,206,119,Sp_inc2_brazo.wav,inc,2,word,1,1107,1.014715874,0
Spanish,206,120,Sp_inc_circo-jirbo.wav,inc,NA,pseudoword,1,968,0.995291786,0
Spanish,207,1,Sp_inc1_zumo.wav,inc,1,word,1,1082,1.011409087,0
Spanish,207,2,Sp_inc_robot-zocot.wav,inc,NA,pseudoword,1,1228,1.029732789,0
Spanish,207,3,Sp_inc1_rueda.wav,inc,1,word,1,964,0.994692345,0
Spanish,207,4,Sp_inc2_varita.wav,inc,2,word,1,1031,1.004419555,0
Spanish,207,5,Sp_inc1_quema-bepa.wav,inc,1,pseudoword,1,1005,1.000722021,0
Spanish,207,6,Sp_con_planeta.wav,con,NA,word,1,1009,1.001297055,0
Spanish,207,7,Sp_con_dano-pafo.wav,con,NA,pseudoword,1,818,0.970917768,0
Spanish,207,8,Sp_inc2_jueves-rueques.wav,inc,2,pseudoword,1,1210,1.027595123,0
Spanish,207,9,Sp_con_dedal-pemal.wav,con,NA,pseudoword,1,894,0.983779173,0
Spanish,207,10,Sp_con_plancha-duancha.wav,con,NA,pseudoword,1,846,0.975790121,0
Spanish,207,11,Sp_inc_balcon.wav,inc,NA,word,1,937,0.990579864,0
Spanish,207,12,Sp_inc1_carne-barfe.wav,inc,1,pseudoword,1,1131,1.017820868,0
Spanish,207,13,Sp_inc1_corcho.wav,inc,1,word,1,914,0.986982065,0
Spanish,207,14,Sp_inc1_ventana.wav,inc,1,word,1,983,0.997517839,0
Spanish,207,15,Sp_con_dona-pofa.wav,con,NA,pseudoword,1,829,0.97285151,0
Spanish,207,16,Sp_con0_mantel.wav,con,0,word,1,933,0.989960548,0
Spanish,207,17,Sp_con_deseo.wav,con,NA,word,1,896,0.98410267,0
Spanish,207,18,Sp_con_frase.wav,con,NA,word,1,797,0.967152774,0
Spanish,207,19,Sp_inc_jarabe.wav,inc,NA,word,1,957,0.993637313,0
Spanish,207,20,Sp_inc2_quinta.wav,inc,2,word,0,1080,1.011141252,0
Spanish,207,21,Sp_inc_queja.wav,inc,NA,word,1,1487,1.05743699,0
Spanish,207,22,Sp_inc_jarra-zaja.wav,inc,NA,pseudoword,1,1037,1.005259585,0
Spanish,207,23,Sp_inc2_billete-quilleme.wav,inc,2,pseudoword,1,1115,1.015758289,0
Spanish,207,24,Sp_inc_cobra.wav,inc,NA,word,1,853,0.97698301,0
Spanish,207,25,Sp_inc2_vida.wav,inc,2,word,1,1701,1.076901438,0
Spanish,207,26,Sp_con_duda.wav,con,NA,word,1,915,0.987140365,0
Spanish,207,27,Sp_inc2_brazo-crajo.wav,inc,2,pseudoword,1,927,0.989026578,0
Spanish,207,28,Sp_con0_desorden.wav,con,0,word,1,1015,1.002155347,0
Spanish,207,29,Sp_inc2_bomba-comca.wav,inc,2,pseudoword,1,1145,1.019601829,0
Spanish,207,30,Sp_con0_letra-mefra.wav,con,0,pseudoword,1,886,0.982477907,0
Spanish,207,31,Sp_con_potro-dotno.wav,con,NA,pseudoword,1,894,0.983779173,0
Spanish,207,32,Sp_con_lena.wav,con,NA,word,1,887,0.982641207,0
Spanish,207,33,Sp_inc_cobra-bozra.wav,inc,NA,pseudoword,1,1061,1.008571795,0
Spanish,207,34,Sp_con0_dueno.wav,con,0,word,1,1042,1.005955906,0
Spanish,207,35,Sp_inc1_ketchup-bedlup.wav,inc,1,pseudoword,1,1108,1.014846587,0
Spanish,207,36,Sp_inc_balcon-calbon.wav,inc,NA,pseudoword,1,1251,1.032419103,0
Spanish,207,37,Sp_con_frase-nuase.wav,con,NA,pseudoword,1,946,0.991963712,0
Spanish,207,38,Sp_inc1_corcho-bormo.wav,inc,1,pseudoword,1,1139,1.018841241,0
Spanish,207,39,Sp_inc2_cielo.wav,inc,2,word,1,784,0.964772021,0
Spanish,207,40,Sp_inc1_zumo-juso.wav,inc,1,pseudoword,1,1093,1.012873387,0
Spanish,207,41,Sp_inc1_ketchup.wav,inc,1,word,0,770,0.962163575,0
Spanish,207,42,Sp_inc2_vida-quifa.wav,inc,2,pseudoword,1,1222,1.029023735,0
Spanish,207,43,Sp_inc1_cerdo.wav,inc,1,word,1,1037,1.005259585,0
Spanish,207,44,Sp_con_dedal.wav,con,NA,word,1,1033,1.004700107,0
Spanish,207,45,Sp_con0_pluma.wav,con,0,word,1,864,0.978837914,0
Spanish,207,46,Sp_con_lena-fela.wav,con,NA,pseudoword,1,1127,1.017307972,0
Spanish,207,47,Sp_con0_desorden-pesorlen.wav,con,0,pseudoword,1,1072,1.010064928,0
Spanish,207,48,Sp_con0_mapa-nala.wav,con,0,pseudoword,1,831,0.973200341,0
Spanish,207,49,Sp_con_deporte-penorte.wav,con,NA,pseudoword,1,1684,1.075447362,0
Spanish,207,50,Sp_inc_jarabe-zaraque.wav,inc,NA,pseudoword,1,1031,1.004419555,0
Spanish,207,51,Sp_con_dano.wav,con,NA,word,1,840,0.974759762,0
Spanish,207,52,Sp_con_puma-duta.wav,con,NA,pseudoword,1,1158,1.021236186,0
Spanish,207,53,Sp_con_duda-pusa.wav,con,NA,pseudoword,1,1597,1.067768305,0
Spanish,207,54,Sp_con0_fruta-lursa.wav,con,0,pseudoword,1,829,0.97285151,0
Spanish,207,55,Sp_con_pulsera-dulfera.wav,con,NA,pseudoword,1,1147,1.019854473,0
Spanish,207,56,Sp_con_planta.wav,con,NA,word,1,836,0.974068759,0
Spanish,207,57,Sp_con_potro.wav,con,NA,word,0,735,0.955429113,0
Spanish,207,58,Sp_con0_fecha.wav,con,0,word,1,1097,1.013402209,0
Spanish,207,59,Sp_con_pelea.wav,con,NA,word,1,830,0.973026031,0
Spanish,207,60,Sp_inc_circo-jirbo.wav,inc,NA,pseudoword,1,1068,1.009523751,0
Spanish,207,61,Sp_inc2_caries.wav,inc,2,word,1,792,0.966241727,0
Spanish,207,62,Sp_inc2_jueves.wav,inc,2,word,1,1010,1.001440458,0
Spanish,207,63,Sp_inc2_cielo-riemo.wav,inc,2,pseudoword,1,984,0.997665033,0
Spanish,207,64,Sp_inc_kayak.wav,inc,NA,word,1,2167,1.11195297,1
Spanish,207,65,Sp_con_pastor.wav,con,NA,word,1,1290,1.036863237,0
Spanish,207,66,Sp_con0_fecha-nesa.wav,con,0,pseudoword,1,1064,1.008980543,0
Spanish,207,67,Sp_con0_letra.wav,con,0,word,1,876,0.980834702,0
Spanish,207,68,Sp_inc_verja-querza.wav,inc,NA,pseudoword,1,864,0.978837914,0
Spanish,207,69,Sp_inc_voz-coj.wav,inc,NA,pseudoword,1,862,0.978502422,0
Spanish,207,70,Sp_con0_fruta.wav,con,0,word,1,767,0.961598455,0
Spanish,207,71,Sp_con_pulsera.wav,con,NA,word,1,935,0.990270537,0
Spanish,207,72,Sp_con_planta-duanta.wav,con,NA,pseudoword,1,881,0.981658636,0
Spanish,207,73,Sp_con_pastor-damtor.wav,con,NA,pseudoword,1,1224,1.029260473,0
Spanish,207,74,Sp_inc2_varita-carifa.wav,inc,2,pseudoword,1,1302,1.038203661,0
Spanish,207,75,Sp_inc1_carne.wav,inc,1,word,1,968,0.995291786,0
Spanish,207,76,Sp_con_dona.wav,con,NA,word,1,945,0.991810603,0
Spanish,207,77,Sp_inc2_bomba.wav,inc,2,word,1,857,0.977660274,0
Spanish,207,78,Sp_inc1_zona.wav,inc,1,word,1,833,0.973548334,0
Spanish,207,79,Sp_inc_circo.wav,inc,NA,word,1,749,0.958160606,0
Spanish,207,80,Sp_con0_leche.wav,con,0,word,1,686,0.945441372,0
Spanish,207,81,Sp_inc_voz.wav,inc,NA,word,1,1086,1.011943275,0
Spanish,207,82,Sp_inc_jarra.wav,inc,NA,word,1,1791,1.084365195,1
Spanish,207,83,Sp_inc1_bota.wav,inc,1,word,1,943,0.991503898,0
Spanish,207,84,Sp_con0_leche-mene.wav,con,0,pseudoword,1,899,0.984586564,0
Spanish,207,85,Sp_con_dolor-ponor.wav,con,NA,pseudoword,1,860,0.97816615,0
Spanish,207,86,Sp_con0_dueno-puemo.wav,con,0,pseudoword,1,1023,1.003291878,0
Spanish,207,87,Sp_con_pelea-demea.wav,con,NA,pseudoword,1,1013,1.001869815,0
Spanish,207,88,Sp_con_puma.wav,con,NA,word,0,640,0.935393325,0
Spanish,207,89,Sp_con0_palmera.wav,con,0,word,1,779,0.963845819,0
Spanish,207,90,Sp_inc2_corbata-borjata.wav,inc,2,pseudoword,1,1036,1.005119918,0
Spanish,207,91,Sp_con_planeta-draneta.wav,con,NA,pseudoword,1,1162,1.021735376,0
Spanish,207,92,Sp_inc_queja-bema.wav,inc,NA,pseudoword,1,931,0.989649894,0
Spanish,207,93,Sp_inc1_cerdo-jerlo.wav,inc,1,pseudoword,1,1080,1.011141252,0
Spanish,207,94,Sp_inc1_rueda-zuena.wav,inc,1,pseudoword,1,1156,1.020985945,0
Spanish,207,95,Sp_con_plancha.wav,con,NA,word,1,821,0.971447719,0
Spanish,207,96,Sp_inc2_brazo.wav,inc,2,word,1,1067,1.00938814,0
Spanish,207,97,Sp_inc1_ventana-quenfana.wav,inc,1,pseudoword,1,1159,1.021361145,0
Spanish,207,98,Sp_con_defensa.wav,con,NA,word,1,991,0.998691218,0
Spanish,207,99,Sp_con_norte-foste.wav,con,NA,pseudoword,1,1545,1.062976161,0
Spanish,207,100,Sp_inc_kayak-bajak.wav,inc,NA,pseudoword,1,1535,1.062036127,0
Spanish,207,101,Sp_con_mono.wav,con,NA,word,1,791,0.966058828,0
Spanish,207,102,Sp_con_defensa-pelensa.wav,con,NA,pseudoword,1,1241,1.03125726,0
Spanish,207,103,Sp_inc1_quema.wav,inc,1,word,0,894,0.983779173,0
Spanish,207,104,Sp_inc_robot.wav,inc,NA,word,1,872,0.980172162,0
Spanish,207,105,Sp_inc1_zona-jola.wav,inc,1,pseudoword,1,979,0.996927564,0
Spanish,207,106,Sp_con_norte.wav,con,NA,word,1,877,0.980999864,0
Spanish,207,107,Sp_con_mono-lofo.wav,con,NA,pseudoword,1,946,0.991963712,0
Spanish,207,108,Sp_con_deseo-pereo.wav,con,NA,pseudoword,1,906,0.985709399,0
Spanish,207,109,Sp_inc2_quinta-binfa.wav,inc,2,pseudoword,1,1280,1.035736657,0
Spanish,207,110,Sp_inc2_billete.wav,inc,2,word,1,922,0.98824364,0
Spanish,207,111,Sp_con0_mantel-fansel.wav,con,0,pseudoword,1,1046,1.006510562,0
Spanish,207,112,Sp_inc_verja.wav,inc,NA,word,1,1335,1.041827089,0
Spanish,207,113,Sp_con0_pluma-druma.wav,con,0,pseudoword,1,1427,1.051474658,0
Spanish,207,114,Sp_inc2_caries-bafies.wav,inc,2,pseudoword,1,996,0.999419779,0
Spanish,207,115,Sp_inc2_corbata.wav,inc,2,word,1,916,0.987298491,0
Spanish,207,116,Sp_con_dolor.wav,con,NA,word,1,861,0.978334384,0
Spanish,207,117,Sp_inc1_bota-cona.wav,inc,1,pseudoword,1,1153,1.020609769,0
Spanish,207,118,Sp_con0_mapa.wav,con,0,word,1,1548,1.063256985,0
Spanish,207,119,Sp_con0_palmera-dalnera.wav,con,0,pseudoword,1,1509,1.05956308,0
Spanish,207,120,Sp_con_deporte.wav,con,NA,word,1,1220,1.02878661,0
Spanish,208,1,Sp_con_dano-pafo.wav,con,NA,pseudoword,1,1039,1.005538516,0
Spanish,208,2,Sp_con0_fruta-lursa.wav,con,0,pseudoword,1,1296,1.037535001,0
Spanish,208,3,Sp_con_planeta.wav,con,NA,word,1,891,0.983292568,0
Spanish,208,4,Sp_inc_cobra-bozra.wav,inc,NA,pseudoword,1,965,0.994842438,0
Spanish,208,5,Sp_inc1_bota.wav,inc,1,word,1,880,0.981494224,0
Spanish,208,6,Sp_inc1_zona-jola.wav,inc,1,pseudoword,1,1295,1.037423256,0
Spanish,208,7,Sp_con0_fecha-nesa.wav,con,0,pseudoword,1,1291,1.036975414,0
Spanish,208,8,Sp_inc2_billete.wav,inc,2,word,1,848,0.976131951,0
Spanish,208,9,Sp_con_pulsera-dulfera.wav,con,NA,pseudoword,1,1120,1.016406008,0
Spanish,208,10,Sp_con_norte-foste.wav,con,NA,pseudoword,1,1863,1.090070952,0
Spanish,208,11,Sp_inc_voz-coj.wav,inc,NA,pseudoword,1,966,0.994992375,0
Spanish,208,12,Sp_con_dolor-ponor.wav,con,NA,pseudoword,0,1347,1.043122532,0
Spanish,208,13,Sp_con_deseo-pereo.wav,con,NA,pseudoword,1,1522,1.060804884,0
Spanish,208,14,Sp_con_frase-nuase.wav,con,NA,pseudoword,1,992,0.998837224,0
Spanish,208,15,Sp_con0_dueno.wav,con,0,word,1,1181,1.024083299,0
Spanish,208,16,Sp_inc_circo.wav,inc,NA,word,1,846,0.975790121,0
Spanish,208,17,Sp_con_dolor.wav,con,NA,word,1,810,0.969495006,0
Spanish,208,18,Sp_inc_circo-jirbo.wav,inc,NA,pseudoword,1,925,0.988713911,0
Spanish,208,19,Sp_inc_robot-zocot.wav,inc,NA,pseudoword,1,1061,1.008571795,0
Spanish,208,20,Sp_inc_jarra.wav,inc,NA,word,1,850,0.976472975,0
Spanish,208,21,Sp_inc2_brazo.wav,inc,2,word,1,1076,1.01060409,0
Spanish,208,22,Sp_con_pelea.wav,con,NA,word,1,921,0.988086543,0
Spanish,208,23,Sp_inc1_cerdo-jerlo.wav,inc,1,pseudoword,1,909,0.986187961,0
Spanish,208,24,Sp_inc_queja.wav,inc,NA,word,1,1014,1.002012652,0
Spanish,208,25,Sp_con0_desorden.wav,con,0,word,1,1079,1.011007148,0
Spanish,208,26,Sp_inc2_quinta.wav,inc,2,word,1,922,0.98824364,0
Spanish,208,27,Sp_inc1_quema-bepa.wav,inc,1,pseudoword,1,952,0.992878983,0
Spanish,208,28,Sp_con_plancha-duancha.wav,con,NA,pseudoword,1,962,0.994391691,0
Spanish,208,29,Sp_con0_dueno-puemo.wav,con,0,pseudoword,1,871,0.980006052,0
Spanish,208,30,Sp_con_duda.wav,con,NA,word,1,1240,1.031140562,0
Spanish,208,31,Sp_inc2_bomba.wav,inc,2,word,1,963,0.994542096,0
Spanish,208,32,Sp_inc_kayak-bajak.wav,inc,NA,pseudoword,1,1313,1.039421575,0
Spanish,208,33,Sp_inc2_caries.wav,inc,2,word,1,899,0.984586564,0
Spanish,208,34,Sp_inc2_quinta-binfa.wav,inc,2,pseudoword,1,954,0.993182792,0
Spanish,208,35,Sp_inc_queja-bema.wav,inc,NA,pseudoword,1,963,0.994542096,0
Spanish,208,36,Sp_inc_verja.wav,inc,NA,word,1,934,0.990115625,0
Spanish,208,37,Sp_con0_fruta.wav,con,0,word,1,857,0.977660274,0
Spanish,208,38,Sp_inc1_corcho.wav,inc,1,word,1,831,0.973200341,0
Spanish,208,39,Sp_con_defensa-pelensa.wav,con,NA,pseudoword,1,1029,1.004138458,0
Spanish,208,40,Sp_inc1_zumo-juso.wav,inc,1,pseudoword,1,1100,1.013797562,0
Spanish,208,41,Sp_con0_palmera-dalnera.wav,con,0,pseudoword,1,1070,1.009794593,0
Spanish,208,42,Sp_inc_kayak.wav,inc,NA,word,1,1292,1.037087505,0
Spanish,208,43,Sp_inc1_zona.wav,inc,1,word,1,1299,1.037869717,0
Spanish,208,44,Sp_con_dona.wav,con,NA,word,1,988,0.998252315,0
Spanish,208,45,Sp_con_mono-lofo.wav,con,NA,pseudoword,1,951,0.992726839,0
Spanish,208,46,Sp_con_puma.wav,con,NA,word,1,821,0.971447719,0
Spanish,208,47,Sp_con_planta-duanta.wav,con,NA,pseudoword,1,896,0.98410267,0
Spanish,208,48,Sp_inc1_carne-barfe.wav,inc,1,pseudoword,1,926,0.988870329,0
Spanish,208,49,Sp_con0_desorden-pesorlen.wav,con,0,pseudoword,1,1720,1.078509482,0
Spanish,208,50,Sp_inc1_quema.wav,inc,1,word,1,858,0.977829096,0
Spanish,208,51,Sp_con0_mantel-fansel.wav,con,0,pseudoword,1,1031,1.004419555,0
Spanish,208,52,Sp_inc2_vida.wav,inc,2,word,1,1302,1.038203661,0
Spanish,208,53,Sp_inc2_varita-carifa.wav,inc,2,pseudoword,1,3255,1.170850331,1
Spanish,208,54,Sp_inc2_cielo.wav,inc,2,word,1,855,0.977322038,0
Spanish,208,55,Sp_inc2_jueves.wav,inc,2,word,1,916,0.987298491,0
Spanish,208,56,Sp_inc1_carne.wav,inc,1,word,1,775,0.963100568,0
Spanish,208,57,Sp_con_frase.wav,con,NA,word,1,1040,1.00567778,0
Spanish,208,58,Sp_con_puma-duta.wav,con,NA,pseudoword,1,1486,1.057339603,0
Spanish,208,59,Sp_inc_jarabe-zaraque.wav,inc,NA,pseudoword,1,1068,1.009523751,0
Spanish,208,60,Sp_inc_voz.wav,inc,NA,word,1,841,0.974931999,0
Spanish,208,61,Sp_con_planta.wav,con,NA,word,1,715,0.951435347,0
Spanish,208,62,Sp_inc1_bota-cona.wav,inc,1,pseudoword,1,946,0.991963712,0
Spanish,208,63,Sp_inc1_zumo.wav,inc,1,word,1,960,0.994090411,0
Spanish,208,64,Sp_inc_robot.wav,inc,NA,word,1,892,0.983454951,0
Spanish,208,65,Sp_con_dano.wav,con,NA,word,1,792,0.966241727,0
Spanish,208,66,Sp_inc2_billete-quilleme.wav,inc,2,pseudoword,1,876,0.980834702,0
Spanish,208,67,Sp_con0_pluma-druma.wav,con,0,pseudoword,1,1380,1.046626362,0
Spanish,208,68,Sp_con_pastor-damtor.wav,con,NA,pseudoword,1,1634,1.071084017,0
Spanish,208,69,Sp_inc1_ketchup.wav,inc,1,word,1,988,0.998252315,0
Spanish,208,70,Sp_con_mono.wav,con,NA,word,1,919,0.987771837,0
Spanish,208,71,Sp_con_dona-pofa.wav,con,NA,pseudoword,1,897,0.984264148,0
Spanish,208,72,Sp_con_norte.wav,con,NA,word,1,901,0.984908264,0
Spanish,208,73,Sp_con0_mapa-nala.wav,con,0,pseudoword,1,875,0.980669351,0
Spanish,208,74,Sp_con_potro.wav,con,NA,word,1,829,0.97285151,0
Spanish,208,75,Sp_inc_balcon.wav,inc,NA,word,1,915,0.987140365,0
Spanish,208,76,Sp_inc_jarra-zaja.wav,inc,NA,pseudoword,1,1033,1.004700107,0
Spanish,208,77,Sp_inc1_ketchup-bedlup.wav,inc,1,pseudoword,1,977,0.996631521,0
Spanish,208,78,Sp_inc1_rueda.wav,inc,1,word,1,898,0.984425446,0
Spanish,208,79,Sp_con_dedal.wav,con,NA,word,1,841,0.974931999,0
Spanish,208,80,Sp_con_plancha.wav,con,NA,word,1,1037,1.005259585,0
Spanish,208,81,Sp_con_defensa.wav,con,NA,word,1,1131,1.017820868,0
Spanish,208,82,Sp_inc2_vida-quifa.wav,inc,2,pseudoword,1,1010,1.001440458,0
Spanish,208,83,Sp_con_deporte-penorte.wav,con,NA,pseudoword,1,1403,1.049019224,0
Spanish,208,84,Sp_inc2_varita.wav,inc,2,word,1,1075,1.010469488,0
Spanish,208,85,Sp_con0_leche-mene.wav,con,0,pseudoword,1,1126,1.017179464,0
Spanish,208,86,Sp_con_deseo.wav,con,NA,word,1,875,0.980669351,0
Spanish,208,87,Sp_con0_palmera.wav,con,0,word,1,779,0.963845819,0
Spanish,208,88,Sp_inc2_corbata-borjata.wav,inc,2,pseudoword,1,1230,1.02996837,0
Spanish,208,89,Sp_con_potro-dotno.wav,con,NA,pseudoword,1,1004,1.000577904,0
Spanish,208,90,Sp_con0_pluma.wav,con,0,word,1,830,0.973026031,0
Spanish,208,91,Sp_con_lena-fela.wav,con,NA,pseudoword,0,1397,1.048398802,0
Spanish,208,92,Sp_con_dedal-pemal.wav,con,NA,pseudoword,1,1298,1.037758231,0
Spanish,208,93,Sp_con0_mapa.wav,con,0,word,1,907,0.985869096,0
